"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","answer","clipid","questiontype","questionid","questiontext","answer1","answer2","answer3","answer4","correctanswer","img","id"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Yes, and Nathan is taking JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":894}""","11","deception","36","Is there a costume party?","Yes, but Nathan is going alone","No, but JJ thinks there is","No, and JJ knows that","Yes, and Nathan is taking JJ","No, but JJ thinks there is","nathan&jj-bar-out.png","2242621"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Yes, and Nathan is taking JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":827}""","11","deception","36","Is there a costume party?","Yes, but Nathan is going alone","No, but JJ thinks there is","No, and JJ knows that","Yes, and Nathan is taking JJ","No, but JJ thinks there is","nathan&jj-bar-out.png","2242716"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""They belong to other patrons in the bar\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":431}""","11","deception","37","Why are the cameras actually there?","They are recording Nathan's show","To record a documentary on nightlife in Long Beach","They are security cameras for the bar","They belong to other patrons in the bar","They are recording Nathan?s show","nathan&jj-bar-out.png","2242622"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""They belong to other patrons in the bar\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":491}""","11","deception","37","Why are the cameras actually there?","They are recording Nathan's show","To record a documentary on nightlife in Long Beach","They are security cameras for the bar","They belong to other patrons in the bar","They are recording Nathan?s show","nathan&jj-bar-out.png","2242717"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Nathan thought JJ would enjoy it\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":463}""","11","deception","38","Why did Nathan tell JJ there was a costume party?","To keep JJ out longer","Nathan likes costume parties","To get JJ wear a bulky outfit","Nathan thought JJ would enjoy it","To get JJ wear a bulky outfit","nathan&jj-bar-out.png","2242623"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Nathan thought JJ would enjoy it\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":484}""","11","deception","38","Why did Nathan tell JJ there was a costume party?","To keep JJ out longer","Nathan likes costume parties","To get JJ wear a bulky outfit","Nathan thought JJ would enjoy it","To get JJ wear a bulky outfit","nathan&jj-bar-out.png","2242718"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""To disguise him from Emily\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":455}""","11","motivation","39","Why did Nathan want JJ to wear that specific costume?","To make him look foolish","To keep him warm while they walked","To make JJ more likely to break things in the store","To disguise him from Emily","To make JJ more likely to break things in the store","nathan&jj-bar-out.png","2242624"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""To disguise him from Emily\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":539}""","11","motivation","39","Why did Nathan want JJ to wear that specific costume?","To make him look foolish","To keep him warm while they walked","To make JJ more likely to break things in the store","To disguise him from Emily","To make JJ more likely to break things in the store","nathan&jj-bar-out.png","2242719"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""It bothers her\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":872}""","2","emotion","4","How does Emily feel about having bars and nightclubs in the area?","It makes her angry","It makes her happy","It does not concern her","It bothers her","It bothers her","emily.png","2242589"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""It bothers her\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":823}""","2","emotion","4","How does Emily feel about having bars and nightclubs in the area?","It makes her angry","It makes her happy","It does not concern her","It bothers her","It bothers her","emily.png","2242684"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Because he was tired of wearing his jacket\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":825}""","12","deception","40","Why is Nathan wearing a costume?","To convince JJ that there was a costume party","Because he got his clothes dirty","Because he does not want JJ to look foolish","Because he was tired of wearing his jacket","To convince JJ that there was a costume party","nathan&jj-costume.png","2242625"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Because he was tired of wearing his jacket\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":814}""","12","deception","40","Why is Nathan wearing a costume?","To convince JJ that there was a costume party","Because he got his clothes dirty","Because he does not want JJ to look foolish","Because he was tired of wearing his jacket","To convince JJ that there was a costume party","nathan&jj-costume.png","2242720"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""To expand their inventory\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":404}""","12","deception","41","Why does the antique shop advertise free pizza?","To compete with the bar","To draw people into the store","To make the store smell better","To expand their inventory","To draw people into the store","none.png","2242626"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""To make the store smell better\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":516}""","12","deception","41","Why does the antique shop advertise free pizza?","To compete with the bar","To draw people into the store","To make the store smell better","To expand their inventory","To draw people into the store","none.png","2242721"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""The cameraman\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":443}""","12","infer_belief","42","Who does JJ think put the pizza in the antique shop?","The bar owner","The store owner","Nathan","The cameraman","The store owner","nathan&jj-costume.png","2242627"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Nathan\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":552}""","12","infer_belief","42","Who does JJ think put the pizza in the antique shop?","The bar owner","The store owner","Nathan","The cameraman","The store owner","nathan&jj-costume.png","2242722"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""To help drunk people  sober up\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":466}""","12","deception","43","Why is the pizza in the back of the antique shop?","It's a thank you for paying customers","To trick people to walk down the aisle and break  things","As a snack for Emily when she's working late","To help drunk people  sober up","To trick people to walk down the aisle and break  things","none.png","2242628"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""To help drunk people  sober up\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1074}""","12","deception","43","Why is the pizza in the back of the antique shop?","It's a thank you for paying customers","To trick people to walk down the aisle and break  things","As a snack for Emily when she's working late","To help drunk people  sober up","To trick people to walk down the aisle and break  things","none.png","2242723"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""JJ is not looking where he is going\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":852}""","13","deception","44","Why does Nathan tell JJ to be careful?","Nathan wants JJ to think he's being supportive","Nathan does not want JJ to eat all the pizza","Nathan doesn't want JJ to break anything","JJ is not looking where he is going","Nathan wants JJ to think he's being supportive","nathan&jj-costume.png","2242629"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""JJ is not looking where he is going\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":862}""","13","deception","44","Why does Nathan tell JJ to be careful?","Nathan wants JJ to think he's being supportive","Nathan does not want JJ to eat all the pizza","Nathan doesn't want JJ to break anything","JJ is not looking where he is going","Nathan wants JJ to think he's being supportive","nathan&jj-costume.png","2242724"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""She thinks he will be careful\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":425}""","13","infer_belief","45","What does Emily think JJ will do?","She thinks he will eat all the pizza","She thinks he will want to buy antiques","She thinks he will break something","She thinks he will be careful","She thinks he will break something","emily.png","2242630"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""She thinks he will be careful\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":459}""","13","infer_belief","45","What does Emily think JJ will do?","She thinks he will eat all the pizza","She thinks he will want to buy antiques","She thinks he will break something","She thinks he will be careful","She thinks he will break something","emily.png","2242725"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""No, Nathan warned JJ to be careful\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":457}""","13","social_norm_violation","46","Did something awkward happen?","Yes, JJ does not fit in the aisle","No, Nathan walked into the store with JJ","Yes, Nathan told JJ to be careful","No, Nathan warned JJ to be careful","Yes, JJ does not fit in the aisle","nathan&jj-costume.png","2242631"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""No, Nathan warned JJ to be careful\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":474}""","13","social_norm_violation","46","Did something awkward happen?","Yes, JJ does not fit in the aisle","No, Nathan walked into the store with JJ","Yes, Nathan told JJ to be careful","No, Nathan warned JJ to be careful","Yes, JJ does not fit in the aisle","nathan&jj-costume.png","2242726"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Nathan is worried about JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1044}""","14","deception","47","Why would Nathan ask JJ if he wants the pizza?","Nathan wants JJ to break more things","Nathan thinks JJ is hungry","Nathan wants the pizza","Nathan is worried about JJ","Nathan wants JJ to break more things","nathan&jj-costume.png","2242632"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Nathan is worried about JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":794}""","14","deception","47","Why would Nathan ask JJ if he wants the pizza?","Nathan wants JJ to break more things","Nathan thinks JJ is hungry","Nathan wants the pizza","Nathan is worried about JJ","Nathan wants JJ to break more things","nathan&jj-costume.png","2242727"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Yes, Nathan did not help JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":446}""","14","social_norm_violation","48","Did something awkward happen?","No, Nathan helped JJ","Yes, JJ broke items in the store","No, Emily was happy to make the sale","Yes, Nathan did not help JJ","Yes, JJ broke items in the store","nathan&jj-costume.png","2242633"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Yes, Nathan did not help JJ\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":981}""","14","social_norm_violation","48","Did something awkward happen?","No, Nathan helped JJ","Yes, JJ broke items in the store","No, Emily was happy to make the sale","Yes, Nathan did not help JJ","Yes, JJ broke items in the store","nathan&jj-costume.png","2242728"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Unhappy\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":795}""","14","emotion","49","How does JJ feel about the ""you break it, you buy it"" policy?","Surprised","Angry","Excited","Unhappy","Unhappy","nathan&jj-costume.png","2242634"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Excited\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":592}""","14","emotion","49","How does JJ feel about the ""you break it, you buy it"" policy?","Surprised","Angry","Excited","Unhappy","Unhappy","nathan&jj-costume.png","2242729"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""The bars will run out of alcohol\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":445}""","2","infer_belief","5","Why does Emily think overserving (serving too much alcohol) is a problem?","People won't have money left to shop","People might get rowdy or disruptive","The bars become overcrowded","The bars will run out of alcohol","People might get rowdy or disruptive","emily.png","2242590"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""The bars will run out of alcohol\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":419}""","2","infer_belief","5","Why does Emily think overserving (serving too much alcohol) is a problem?","People won't have money left to shop","People might get rowdy or disruptive","The bars become overcrowded","The bars will run out of alcohol","People might get rowdy or disruptive","emily.png","2242685"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""She is angry that JJ didn't break more\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":837}""","14","emotion","50","How does Emily feel as antiques are being broken?","She is uncomfortable with the situation","She is happy that Nathan's plan is working","She is worried that JJ will not be able to pay her","She is angry that JJ didn't break more","She is uncomfortable with the situation","emily.png","2242635"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""She is angry that JJ didn't break more\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":855}""","14","emotion","50","How does Emily feel as antiques are being broken?","She is uncomfortable with the situation","She is happy that Nathan's plan is working","She is worried that JJ will not be able to pay her","She is angry that JJ didn't break more","She is uncomfortable with the situation","emily.png","2242730"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""So JJ would enjoy the pizza\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1032}""","15","deception","51","Why did Nathan tell JJ he was pretty clumsy?","So JJ would not realize Nathan tricked him","Nathan is mad at JJ for breaking so many things","To distract JJ from wanting to take off his costume","So JJ would enjoy the pizza","So JJ would not realize Nathan tricked him","nathan&jj-store2.png","2242636"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""So JJ would enjoy the pizza\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":893}""","15","deception","51","Why did Nathan tell JJ he was pretty clumsy?","So JJ would not realize Nathan tricked him","Nathan is mad at JJ for breaking so many things","To distract JJ from wanting to take off his costume","So JJ would enjoy the pizza","So JJ would not realize Nathan tricked him","nathan&jj-store2.png","2242731"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""About $300\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":443}""","15","control","52","How much damage did JJ cause?","Less than $100","About $1000","At least $500","About $300","About $300","jj-store.png","2242637"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""About $300\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":513}""","15","control","52","How much damage did JJ cause?","Less than $100","About $1000","At least $500","About $300","About $300","jj-store.png","2242732"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Defeated\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":430}""","15","emotion","53","How does JJ feel about the cost of the broken items?","Carefree","Relieved","Surprised","Defeated","Defeated","jj-store.png","2242638"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Surprised\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":722}""","15","emotion","53","How does JJ feel about the cost of the broken items?","Carefree","Relieved","Surprised","Defeated","Defeated","jj-store.png","2242733"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Yes, JJ's credit card was denied\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":761}""","16","social_norm_violation","54","Did something inappropriate happen?","No, Nathan made JJ feel better","No, it was appropriate for JJ to pay for the items he 
broke","Yes, Emily should have charged JJ more","Yes, JJ's credit card was denied","No, it was appropriate for JJ to pay for the items he 
broke","emily-nathan-jj.png","2242639"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Yes, JJ's credit card was denied\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":837}""","16","social_norm_violation","54","Did something inappropriate happen?","No, Nathan made JJ feel better","No, it was appropriate for JJ to pay for the items he 
broke","Yes, Emily should have charged JJ more","Yes, JJ's credit card was denied","No, it was appropriate for JJ to pay for the items he 
broke","emily-nathan-jj.png","2242734"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""He's angry that he did not get to take more items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":438}""","16","emotion","55","How does JJ feel about getting to take home the vase?","He's excited because it looks brand new","He's relieved that something good came out of it","He's unhappy because the vase isn't worth the money he paid","He's angry that he did not get to take more items","He's unhappy because the vase isn't worth the money he paid","jj-store.png","2242640"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""He's angry that he did not get to take more items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":481}""","16","emotion","55","How does JJ feel about getting to take home the vase?","He's excited because it looks brand new","He's relieved that something good came out of it","He's unhappy because the vase isn't worth the money he paid","He's angry that he did not get to take more items","He's unhappy because the vase isn't worth the money he paid","jj-store.png","2242735"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""She is uncomfortable with it\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":519}""","16","emotion","56","How does Emily feel about having JJ buy the items he broke?","She is surprised that she made such a large sale","She is upset JJ took her vase","She is uncomfortable with it","She is excited that it helped her business","She is uncomfortable with it","emily&jj.png","2242641"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""She is uncomfortable with it\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":554}""","16","emotion","56","How does Emily feel about having JJ buy the items he broke?","She is surprised that she made such a large sale","She is upset JJ took her vase","She is uncomfortable with it","She is excited that it helped her business","She is uncomfortable with it","emily&jj.png","2242736"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""He thinks Emily will be excited about it\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":781}""","17","infer_belief","57","What does Nathan think about how his plan went?","He thinks it was uncomfortable","He wishes it had not cost JJ so much","He thinks it was a bad idea","He thinks Emily will be excited about it","He thinks Emily will be excited about it","emily&nathan.png","2242642"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""He thinks it was a bad idea\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":858}""","17","infer_belief","57","What does Nathan think about how his plan went?","He thinks it was uncomfortable","He wishes it had not cost JJ so much","He thinks it was a bad idea","He thinks Emily will be excited about it","He thinks Emily will be excited about it","emily&nathan.png","2242737"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""She thought the plan was a great idea\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":449}""","17","infer_belief","58","What does Emily think of Nathan's plan?","She will definitely try the plan on her own","She thinks Nathan will continue to carry it out for her","She is uneasy with the plan","She thought the plan was a great idea","She is uneasy with the plan","emily&nathan.png","2242643"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""She is uneasy with the plan\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":544}""","17","infer_belief","58","What does Emily think of Nathan's plan?","She will definitely try the plan on her own","She thinks Nathan will continue to carry it out for her","She is uneasy with the plan","She thought the plan was a great idea","She is uneasy with the plan","emily&nathan.png","2242738"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Yes, Emily does not appreciate Nathan's hard work\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":503}""","17","social_norm_violation","59","Did something awkward happen in this clip?","Yes, Nathan does not understand that Emily dislikes  his plan","No, Nathan helped Emily's business","No, Nathan and Emily are on the same page","Yes, Emily does not appreciate Nathan's hard work","Yes, Nathan does not understand that Emily dislikes  his plan","emily&nathan.png","2242644"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""No, Nathan and Emily are on the same page\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":665}""","17","social_norm_violation","59","Did something awkward happen in this clip?","Yes, Nathan does not understand that Emily dislikes  his plan","No, Nathan helped Emily's business","No, Nathan and Emily are on the same page","Yes, Emily does not appreciate Nathan's hard work","Yes, Nathan does not understand that Emily dislikes  his plan","emily&nathan.png","2242739"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Bars and antique stores attract different customers\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":455}""","2","infer_belief","6","Why does Emily think having bars nearby doesn't affect her business?","She finishes work early enough to go to the bars","Her store closes before most people are drunk","Their different hours make parking easier for her customers","Bars and antique stores attract different customers","Her store closes before most people are drunk","emily.png","2242591"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Bars and antique stores attract different customers\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":420}""","2","infer_belief","6","Why does Emily think having bars nearby doesn't affect her business?","She finishes work early enough to go to the bars","Her store closes before most people are drunk","Their different hours make parking easier for her customers","Bars and antique stores attract different customers","Her store closes before most people are drunk","emily.png","2242686"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""No, Emily thanked Nathan for his help\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":779}""","18","social_norm_violation","60","Did someone do something awkward in this clip?","No, nothing was awkward in the clip","Yes, Nathan told Emily to have a good day","Yes, Nathan broke the plate","No, Emily thanked Nathan for his help","Yes, Nathan broke the plate","emily&nathan.png","2242645"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""No, Emily thanked Nathan for his help\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":862}""","18","social_norm_violation","60","Did someone do something awkward in this clip?","No, nothing was awkward in the clip","Yes, Nathan told Emily to have a good day","Yes, Nathan broke the plate","No, Emily thanked Nathan for his help","Yes, Nathan broke the plate","emily&nathan.png","2242740"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""To give Emily another sale\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":432}""","18","motivation","61","Why did Nathan break the plate?","It was an accident","He wanted to give it to JJ","He did not like the plate","To give Emily another sale","To give Emily another sale","emily&nathan.png","2242646"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""He did not like the plate\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":518}""","18","motivation","61","Why did Nathan break the plate?","It was an accident","He wanted to give it to JJ","He did not like the plate","To give Emily another sale","To give Emily another sale","emily&nathan.png","2242741"
