"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","answer","clipid","questiontype","questionid","questiontext","answer1","answer2","answer3","answer4","correctanswer","img","id"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1f832105dd8c89b5e930ad","PROLIFIC","08-Jul-2026 19:39:05","14721","""{\""answer\"":\""Forrest Gump\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7478}""","8","control","26","What does the JJ say is his favorite movie?","Antique Store","Forrest Gump","Inception","No favorite","Forrest Gump","jj-bar.png","2240364"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a2482e9af72b55296872b0d","PROLIFIC","08-Jul-2026 22:24:16","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","8","control","26","What does the JJ say is his favorite movie?","Antique Store","Forrest Gump","Inception","No favorite","Forrest Gump","jj-bar.png","2241884"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a3607f677860830aca5bdeb","PROLIFIC","08-Jul-2026 20:01:05","14721","""{\""answer\"":\""Forrest Gump\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5499}""","8","control","26","What does the JJ say is his favorite movie?","Antique Store","Forrest Gump","Inception","No favorite","Forrest Gump","jj-bar.png","2240617"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testFirefox","PROLIFIC","08-Jul-2026 16:25:19","14721","""{\""answer\"":\""Forrest Gump\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1215}""","8","control","26","What does the JJ say is his favorite movie?","Antique Store","Forrest Gump","Inception","No favorite","Forrest Gump","jj-bar.png","2239730"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testURL","PROLIFIC","09-Jul-2026 09:15:29","14721","""{\""answer\"":\""No favorite\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":796}""","8","control","26","What does the JJ say is his favorite movie?","Antique Store","Forrest Gump","Inception","No favorite","Forrest Gump","jj-bar.png","2242548"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1","PROLIFIC","09-Jul-2026 09:05:51","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1045}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242486"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1234","PROLIFIC","09-Jul-2026 09:00:28","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":614}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242391"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","66da162f5538535e93490441","PROLIFIC","08-Jul-2026 22:39:46","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":9091}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241948"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6978d830c5d415696508430d","PROLIFIC","08-Jul-2026 21:04:35","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5783}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241156"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699b610e2ba4bade6f39121b","PROLIFIC","08-Jul-2026 20:21:29","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":18483}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240745"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699e3cc79b0d3d96b469ca49","PROLIFIC","08-Jul-2026 21:28:14","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":8011}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241315"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a8cff018bead25e4a5d848","PROLIFIC","08-Jul-2026 23:45:37","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7853}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242328"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69b5c6bdbcf55371066f5e73","PROLIFIC","08-Jul-2026 19:53:21","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7135}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240523"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69d2a8765e19038ab2fc0f56","PROLIFIC","08-Jul-2026 21:55:43","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":22125}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241631"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69daf476f6bc0d990581aca6","PROLIFIC","08-Jul-2026 18:57:37","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5632}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2239890"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69dbf4749918745fc7d8e820","PROLIFIC","08-Jul-2026 20:50:42","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":12557}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240998"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e816058da70eddb5dbc3e1","PROLIFIC","08-Jul-2026 19:46:21","14721","""{\""answer\"":\""Because Nathan hopes JJ will buy him a drink\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6248}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240460"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e957ad6c65e153a1c65ae2","PROLIFIC","08-Jul-2026 23:11:16","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7845}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242170"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69efe0b03221edd72686c185","PROLIFIC","08-Jul-2026 22:20:48","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5594}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241822"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f0438cc141b27ed949788e","PROLIFIC","08-Jul-2026 22:59:04","14721","""{\""answer\"":\""Because Nathan hopes JJ will buy him a drink\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":13585}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242075"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f3d4f3fb7630947c56f1eb","PROLIFIC","08-Jul-2026 20:33:09","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":22027}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240840"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f6484996726366cacd162c","PROLIFIC","08-Jul-2026 23:27:32","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6281}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242265"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a00b0ca46e3f2822d0349b6","PROLIFIC","08-Jul-2026 21:02:52","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5306}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241093"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a021dc98c730b8d3ce0deca","PROLIFIC","08-Jul-2026 19:15:51","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":24504}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240111"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a023ad806e8158958e73b75","PROLIFIC","08-Jul-2026 19:37:34","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":17555}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240270"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0dfefeb75ae8ac09c192c6","PROLIFIC","08-Jul-2026 19:15:20","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":11457}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240048"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a14ed7d826b3c0b54334269","PROLIFIC","08-Jul-2026 21:32:10","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":13547}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241410"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a150fcbc5238897c2c9408e","PROLIFIC","08-Jul-2026 21:37:42","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":11723}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241505"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a18b37c0157d881234ed29f","PROLIFIC","08-Jul-2026 21:45:52","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4940}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241568"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1a3e6d47ea4b557072cc4d","PROLIFIC","08-Jul-2026 19:13:46","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":9927}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2239985"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1cb95bf369926ac77ea9e5","PROLIFIC","08-Jul-2026 20:36:08","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":15384}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240903"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1f832105dd8c89b5e930ad","PROLIFIC","08-Jul-2026 19:39:05","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":8238}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240365"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a2482e9af72b55296872b0d","PROLIFIC","08-Jul-2026 22:24:16","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2241885"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a3607f677860830aca5bdeb","PROLIFIC","08-Jul-2026 20:01:05","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7617}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2240618"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testFirefox","PROLIFIC","08-Jul-2026 16:25:19","14721","""{\""answer\"":\""Because JJ thinks Nathan is friendly\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":869}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2239731"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testURL","PROLIFIC","09-Jul-2026 09:15:29","14721","""{\""answer\"":\""Because Nathan hopes JJ will buy him a drink\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":497}""","8","infer_belief","27","Why does JJ think Nathan is talking to him?","Because Nathan sells antiques","Because Nathan wants to borrow JJ's sunglasses","Because JJ thinks Nathan is friendly","Because Nathan hopes JJ will buy him a drink","Because JJ thinks Nathan is friendly","nathan&jj-bar.png","2242549"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1","PROLIFIC","09-Jul-2026 09:05:51","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":555}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2242487"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1234","PROLIFIC","09-Jul-2026 09:00:28","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":618}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2242392"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","66da162f5538535e93490441","PROLIFIC","08-Jul-2026 22:39:46","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":11482}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2241949"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6978d830c5d415696508430d","PROLIFIC","08-Jul-2026 21:04:35","14721","""{\""answer\"":\""Nathan thinks JJ would like antiques\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":3096}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2241157"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699b610e2ba4bade6f39121b","PROLIFIC","08-Jul-2026 20:21:29","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7083}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2240746"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699e3cc79b0d3d96b469ca49","PROLIFIC","08-Jul-2026 21:28:14","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4845}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2241316"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a8cff018bead25e4a5d848","PROLIFIC","08-Jul-2026 23:45:37","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":9639}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2242329"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69b5c6bdbcf55371066f5e73","PROLIFIC","08-Jul-2026 19:53:21","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":9919}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2240524"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69d2a8765e19038ab2fc0f56","PROLIFIC","08-Jul-2026 21:55:43","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5575}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2241632"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69daf476f6bc0d990581aca6","PROLIFIC","08-Jul-2026 18:57:37","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5480}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2239891"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69dbf4749918745fc7d8e820","PROLIFIC","08-Jul-2026 20:50:42","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6409}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2240999"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e816058da70eddb5dbc3e1","PROLIFIC","08-Jul-2026 19:46:21","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6145}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2240461"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69e957ad6c65e153a1c65ae2","PROLIFIC","08-Jul-2026 23:11:16","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6467}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2242171"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69efe0b03221edd72686c185","PROLIFIC","08-Jul-2026 22:20:48","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4670}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2241823"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69f0438cc141b27ed949788e","PROLIFIC","08-Jul-2026 22:59:04","14721","""{\""answer\"":\""Nathan thinks JJ would be easy to fool\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":8493}""","8","deception","28","Why is Nathan actually talking to JJ?","Nathan thinks JJ is an interesting person","Nathan thinks JJ would like antiques","Nathan is friendly","Nathan thinks JJ would be easy to fool","Nathan thinks JJ would be easy to fool","nathan&jj-bar.png","2242076"
